repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,value,revision,push_id
autoland,4945426,2,ae78ac7a37619c349bb258dbb611f81cb0b58a62,linux64,True,True,,,32faaecac742100f7753f0c1d0aa0add01b4046b,,build times,True,build times debug base-toolchains-clang taskcluster-projects/970387039909/machineTypes/c2-standard-16,,77,,,,1780430622,2023-10-25T23:56:24,2027.16,1c61a469895e19d959dbe093757e3fbcc1a606f1,1322672
autoland,4945426,2,ae78ac7a37619c349bb258dbb611f81cb0b58a62,linux64,True,True,,,32faaecac742100f7753f0c1d0aa0add01b4046b,,build times,True,build times debug base-toolchains-clang taskcluster-projects/970387039909/machineTypes/c2-standard-16,,77,,,,1780472100,2023-10-26T00:52:13,2009.914,68373a168c7ca93b1aa9bb3016a1ffa9ad6b7aac,1322694
autoland,4945426,2,ae78ac7a37619c349bb258dbb611f81cb0b58a62,linux64,True,True,,,32faaecac742100f7753f0c1d0aa0add01b4046b,,build times,True,build times debug base-toolchains-clang taskcluster-projects/970387039909/machineTypes/c2-standard-16,,77,,,,1780626014,2023-10-26T04:52:14,2000.445,62489b97d11d4bb88f1184670849ed8c9dc61708,1322765
autoland,4945426,2,ae78ac7a37619c349bb258dbb611f81cb0b58a62,linux64,True,True,,,32faaecac742100f7753f0c1d0aa0add01b4046b,,build times,True,build times debug base-toolchains-clang taskcluster-projects/970387039909/machineTypes/c2-standard-16,,77,,,,1780753503,2023-10-26T09:06:19,2164.962,8923dca93b808a23856287229fc8f1c0c1d1e20e,1322848
autoland,4945426,2,ae78ac7a37619c349bb258dbb611f81cb0b58a62,linux64,True,True,,,32faaecac742100f7753f0c1d0aa0add01b4046b,,build times,True,build times debug base-toolchains-clang taskcluster-projects/970387039909/machineTypes/c2-standard-16,,77,,,,1780757034,2023-10-26T09:07:41,2054.818,4d2c1911361bbc41f63b4e807070a3d83596b70c,1322851
autoland,4945426,2,ae78ac7a37619c349bb258dbb611f81cb0b58a62,linux64,True,True,,,32faaecac742100f7753f0c1d0aa0add01b4046b,,build times,True,build times debug base-toolchains-clang taskcluster-projects/970387039909/machineTypes/c2-standard-16,,77,,,,1780867325,2023-10-26T12:26:38,1982.711,9283768cde81eef577339774aeaf707869d4aa42,1322956
autoland,4945426,2,ae78ac7a37619c349bb258dbb611f81cb0b58a62,linux64,True,True,,,32faaecac742100f7753f0c1d0aa0add01b4046b,,build times,True,build times debug base-toolchains-clang taskcluster-projects/970387039909/machineTypes/c2-standard-16,,77,,,,1780922737,2023-10-26T13:14:16,1999.896,db6b75385ffe5e764d60c5842add31b3a90c0587,1322985
autoland,4945426,2,ae78ac7a37619c349bb258dbb611f81cb0b58a62,linux64,True,True,,,32faaecac742100f7753f0c1d0aa0add01b4046b,,build times,True,build times debug base-toolchains-clang taskcluster-projects/970387039909/machineTypes/c2-standard-16,,77,,,,1780950714,2023-10-26T13:50:58,2091.772,630864299a197bf416ac18d405063b7ec40c3644,1323009
autoland,4945426,2,ae78ac7a37619c349bb258dbb611f81cb0b58a62,linux64,True,True,,,32faaecac742100f7753f0c1d0aa0add01b4046b,,build times,True,build times debug base-toolchains-clang taskcluster-projects/970387039909/machineTypes/c2-standard-16,,77,,,,1781058707,2023-10-26T16:26:53,2248.39,a9743657dcc1223ff5cf2058b2d9b19dd8da9405,1323098
autoland,4945426,2,ae78ac7a37619c349bb258dbb611f81cb0b58a62,linux64,True,True,,,32faaecac742100f7753f0c1d0aa0add01b4046b,,build times,True,build times debug base-toolchains-clang taskcluster-projects/970387039909/machineTypes/c2-standard-16,,77,,,,1781119027,2023-10-26T17:52:00,1974.715,945d53ccf09fe8c263a6a24db6604162a4707ff9,1323156
