repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,value,revision,push_id
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702362482,2023-05-24T10:49:25,720.0,1db51625512e546534a6a7352ff4ff3b9c48d713,1245770
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702376759,2023-05-24T12:26:07,720.0,0c2fdb9ff91eb8d9b425a406d944a6ed39c23e88,1245816
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702375255,2023-05-24T12:37:07,700.0,5558ab1d8e4590bdfd54b2826f22350a1b680bc6,1245828
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702395922,2023-05-24T12:44:34,720.0,8f7b3d149a709716d5ad9544d62d3d11fcfb17c0,1245834
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702377975,2023-05-24T12:46:39,720.0,dab89a9f13e01f6f0da7228b246b9647e1f5dda3,1245835
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702389820,2023-05-24T12:58:04,740.0,ee81e273e78b8c21aea7fd9ecfeb4988cef20b41,1245846
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702396020,2023-05-24T13:09:29,720.0,9fa4a7ae19238256fcd261c727ad2b08c6f1a4fd,1245855
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702396071,2023-05-24T13:14:36,720.0,a708c20c4e36970e5a9bb9b244a6865ad6bdcc92,1245859
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702380642,2023-05-24T13:29:00,720.0,928afb6ad2a5dc2f68d9d0b29181162aaac56866,1245865
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702375003,2023-05-24T13:30:05,720.0,b46c07780ebc4d7149fdba2fbf59c12dfc15c20a,1245868
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1700103800,2023-05-24T13:34:40,880.0,6a96bb1f430f92b83cc31f74db4e4c1f71e155e5,1245871
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702363304,2023-05-24T13:34:40,720.0,6a96bb1f430f92b83cc31f74db4e4c1f71e155e5,1245871
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702363349,2023-05-24T13:34:40,720.0,6a96bb1f430f92b83cc31f74db4e4c1f71e155e5,1245871
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1700214019,2023-05-24T17:26:23,680.0,b9da43bde2c92655235855f4bb966f7a2537eafa,1246058
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1700358904,2023-05-24T21:30:03,840.0,468123d0735b96f7486f1e1a4de373e3dd7520bd,1246204
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1700414459,2023-05-25T01:52:13,640.0,c1577427eba79d954813d300bfe6d4f09e0249f0,1246339
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1700470438,2023-05-25T06:53:28,660.0,ee3230b1fe26e5521d07465dcab71e75d586e422,1246434
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1700529685,2023-05-25T09:03:58,680.0,0cd7e9f3c07773af459b1d5676b4f14a1a4c2844,1246517
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1700941228,2023-05-25T20:49:35,840.0,6d91b4ed2bb8fbe97d7f5fcf7cad0e6f2bb6ad2f,1247021
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1701037181,2023-05-26T00:58:32,680.0,d49f009b89ad3ae1616d96cb1d2d9234ef3f6cda,1247180
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1701142913,2023-05-26T04:58:44,840.0,ffc18acbe9c027a3d6c960322b40a9d0576af311,1247241
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1701221399,2023-05-26T08:30:04,660.0,35f77e2aafb53fdda81c118a9ea61aefdacd61b4,1247293
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1701391558,2023-05-26T12:58:50,640.0,3999253a6a3dc448416b9a73377e8599ca6bd022,1247437
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1701358911,2023-05-26T13:11:40,680.0,bb19012006135abc7ddd72be3cd269be7ef114b5,1247444
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1701573758,2023-05-26T17:23:29,720.0,8ca2ea7fe36515caaf70ddf90bfd2ee269f059cf,1247619
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1701802718,2023-05-26T18:57:45,880.0,f6b4fa0c88fefe367393867cc9b0a0a61ae30a86,1247663
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1701811452,2023-05-26T19:09:08,720.0,224c6165eeed35754ed2edb7bcf25308c5bb56bb,1247672
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1701620969,2023-05-26T19:44:57,720.0,fc6056442a0fa16146259cb730d4e34a16656952,1247712
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1701737419,2023-05-27T00:56:39,720.0,b45b68be3f9bae0da4d649a44e60c6cd175f2212,1247879
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1701878363,2023-05-27T11:39:36,900.0,6a941c8c6ff3290e530942915ee97161b670f15d,1247945
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1701919137,2023-05-27T15:52:21,720.0,531a15ae09d49e29c270830e9b873aa625a5a8c2,1247961
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702042364,2023-05-28T20:46:15,720.0,47f0f49b40361f9c5bde3a5691dc5d65ec1e0061,1248031
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702075697,2023-05-29T02:12:22,720.0,1f8f2142966233c5d8d437f93d361aa0cc2b36c6,1248080
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702138443,2023-05-29T06:50:24,720.0,1565861edeebf64845658a3f48cb89fa4515bb68,1248115
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702156986,2023-05-29T07:27:55,720.0,31915ad324761c4fe80dac65ca36f070ab2102a2,1248125
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702552343,2023-05-29T13:34:49,720.0,fc5fe4c288f6b66527c3e44199ca2d8a6b8a11d8,1248241
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702326183,2023-05-29T15:52:56,720.0,e1a08bab18008646938a96dfab802d2471fcadc1,1248305
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702410965,2023-05-29T20:27:32,680.0,496eefc6bee2519ce93df561b640b582e869b964,1248440
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702414318,2023-05-29T20:34:18,720.0,f7d3e204b0fb015cf0fb51a08403e22986a2ae52,1248445
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702482657,2023-05-30T01:15:28,720.0,82442b2d56d94c600cca707dd62ab7a19d68bbd2,1248536
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702587268,2023-05-30T06:58:06,700.0,23a3b1b5a2b78d86456189221e567423206bc00a,1248601
autoland,4061195,13,5a333add3b679d3fe04eb13802675e92e4b3d816,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,FirstVisualChange,facebook-nav.landing,True,facebook-nav.landing FirstVisualChange opt cold fission webrender,,77,ms,firefox,,1702609317,2023-05-30T07:49:46,680.0,64b2487b96b949b3c6a787dfd17210f9998fb42e,1248618
